Data,Fit
0.0000,-0.245052,1.545392
0.0000,-0.278303,1.545392
0.0000,0.134910,1.545392
0.0000,-0.111830,1.545392
0.0000,-0.221774,1.545392
0.0000,-0.097974,1.545392
0.0000,0.303834,1.545392
0.0000,0.170247,1.545392
0.0000,0.173673,1.545392
0.0000,-0.348565,1.545392
0.0000,0.123094,1.545392
0.0000,-0.034487,1.545392
0.0000,-0.218610,1.545392
0.0000,0.097804,1.545392
0.0000,-0.285049,1.545392
0.0000,-0.007523,1.545392
0.0000,0.032932,1.545392
0.0000,-0.141989,1.545392
0.0000,0.092884,1.545392
0.0000,-0.132250,1.545392
0.0000,0.267712,1.545392
0.0000,-0.030487,1.545392
0.0000,0.223610,1.545392
0.0000,0.277680,1.545392
0.0000,0.004893,1.545392
0.0000,-0.174987,1.545392
0.0000,0.136476,1.545392
0.0000,0.319602,1.545392
0.0000,0.116513,1.545392
0.0000,-0.274924,1.545392
0.0000,-0.132538,1.545392
0.0000,0.043700,1.545392
0.0000,0.132663,1.545392
0.0000,0.294680,1.545392
0.0000,-0.584819,1.545392
0.0000,0.178481,1.545392
0.0000,0.041335,1.545392
0.0000,-0.303289,1.545392
0.0000,-0.030815,1.545392
0.0000,-0.087174,1.545392
0.0000,-0.290206,1.545392
0.0000,-0.055861,1.545392
0.0000,0.351591,1.545392
0.0000,-0.049393,1.545392
0.0000,-0.345084,1.545392
0.0000,-0.045124,1.545392
0.0000,-0.123296,1.545392
0.0000,-0.096768,1.545392
0.0000,0.207267,1.545392
0.0000,0.028423,1.545392
0.0000,-0.076394,1.545392
0.0000,0.204416,1.545392
0.0000,-0.016473,1.545392
0.0000,-0.071477,1.545392
0.0000,0.162906,1.545392
0.0000,-0.018621,1.545392
0.0000,0.085884,1.545392
0.0000,-0.165618,1.545392
0.0000,0.069544,1.545392
0.0000,0.063164,1.545392
0.0000,-0.177922,1.545392
0.0000,-0.022470,1.545392
0.0000,0.302805,1.545392
0.0000,-0.197747,1.545392
0.0000,0.116308,1.545392
0.0000,0.006913,1.545392
0.0000,0.273850,1.545392
0.0000,-0.234284,1.545392
0.0000,0.023563,1.545392
0.0000,0.381522,1.545392
0.0000,-0.180785,1.545392
0.0000,-0.164549,1.545392
0.0000,-0.333372,1.545392
0.0000,0.277996,1.545392
0.0000,-0.300815,1.545392
0.0000,-0.295731,1.545392
0.0000,-0.365521,1.545392
0.0000,0.197456,1.545392
0.0000,-0.327478,1.545392
0.0000,0.060034,1.545392
0.0000,-0.189873,1.545392
0.0000,0.023093,1.545392
0.0000,0.052823,1.545392
0.0000,0.107657,1.545392
0.0000,0.248664,1.545392
0.0000,-0.128334,1.545392
0.0000,-0.108928,1.545392
0.0000,-0.174223,1.545392
0.0000,-0.115341,1.545392
0.0000,-0.126439,1.545392
0.0000,-0.088897,1.545392
0.0000,0.120174,1.545392
0.0000,-0.041707,1.545392
0.0000,-0.099166,1.545392
0.0000,0.319201,1.545392
0.0000,-0.083514,1.545392
0.0000,-0.326228,1.545392
0.0000,-0.317492,1.545392
0.0000,-0.066252,1.545392
0.0000,0.249903,1.545392
0.0000,-0.250136,1.545392
0.0000,-0.096546,1.545392
0.0000,0.008276,1.545392
0.0000,0.015762,1.545392
0.0000,-0.113782,1.545392
0.0000,-0.589847,1.545392
0.0000,-0.213460,1.545392
0.0000,0.090058,1.545392
0.0000,-0.028779,1.545392
0.0000,0.028758,1.545392
0.0000,-0.256506,1.545392
0.0000,0.034323,1.545392
0.0000,0.154332,1.545392
0.0000,-0.107570,1.545392
0.0000,-0.229134,1.545392
0.0000,0.137748,1.545392
0.0000,0.038148,1.545392
0.0000,0.140108,1.545392
0.0000,0.102938,1.545392
0.0000,0.011946,1.545392
0.0000,-0.052830,1.545392
0.0000,0.190936,1.545392
0.0000,-0.504355,1.545392
0.0000,0.109414,1.545392
0.0000,-0.260629,1.545392
0.0000,-0.158779,1.545392
0.0000,0.036819,1.545392
0.0000,-0.113289,1.545392
0.0000,0.182065,1.545392
0.0000,0.033296,1.545392
0.0000,0.075049,1.545392
0.0000,-0.353951,1.545392
0.0000,0.226002,1.545392
0.0000,0.086113,1.545392
0.0000,0.191009,1.545392
0.0000,-0.005255,1.545392
0.0000,0.243095,1.545392
0.0000,-0.298476,1.545392
0.0000,0.481346,1.545392
0.0000,-0.101017,1.545392
0.0000,0.076698,1.545392
0.0000,0.086774,1.545392
0.0000,0.186036,1.545392
0.0000,-0.099258,1.545392
0.0000,-0.173726,1.545392
0.0000,0.101601,1.545392
0.0000,0.296581,1.545392
0.0000,-0.143509,1.545392
0.0000,0.128029,1.545392
0.0000,0.074976,1.545392
0.0000,-0.015583,1.545392
0.0000,0.175534,1.545392
0.0000,-0.184739,1.545392
0.0000,0.092406,1.545392
0.0000,0.095963,1.545392
0.0000,-0.159232,1.545392
0.0000,0.278897,1.545392
0.0000,-0.020023,1.545392
0.0000,0.236064,1.545392
0.0000,-0.315780,1.545392
0.0000,0.268779,1.545392
0.0000,0.091072,1.545392
0.0000,-0.397298,1.545392
0.0000,0.480694,1.545392
0.0000,-0.444687,1.545392
0.0000,0.029910,1.545392
0.0000,-0.358482,1.545392
0.0000,-0.059686,1.545392
0.0000,0.028125,1.545392
0.0000,0.097906,1.545392
0.0000,0.317841,1.545392
0.0000,0.480523,1.545392
0.0000,0.031440,1.545392
0.0000,0.008118,1.545392
0.0000,0.282975,1.545392
0.0000,-0.263624,1.545392
0.0000,-0.117773,1.545392
0.0000,-0.283240,1.545392
0.0000,0.512692,1.545392
0.0000,-0.106209,1.545392
0.0000,-0.063131,1.545392
0.0000,-0.018748,1.545392
0.0000,-0.079470,1.545392
0.0000,-0.086777,1.545392
0.0000,-0.358993,1.545392
0.0000,0.065385,1.545392
0.0000,-0.142840,1.545392
0.0000,-0.009956,1.545392
0.0000,0.088934,1.545392
0.0000,-0.312262,1.545392
0.0000,0.166865,1.545392
0.0000,-0.095296,1.545392
0.0000,-0.007391,1.545392
0.0000,0.100492,1.545392
0.0000,-0.009737,1.545392
0.0000,0.070600,1.545392
0.0000,-0.188613,1.545392
0.0000,-0.172448,1.545392
0.0000,-0.008968,1.545392
0.0000,0.255465,1.545392
0.0000,-0.035119,1.545392
0.0000,-0.048640,1.545392
0.0000,-0.083840,1.545392
0.0000,0.188913,1.545392
0.0000,0.163718,1.545392
0.0000,0.190231,1.545392
0.0000,0.165254,1.545392
0.0000,-0.258313,1.545392
0.0000,0.081118,1.545392
0.0000,0.400790,1.545392
0.0000,0.102686,1.545392
0.0000,0.215967,1.545392
0.0000,0.155658,1.545392
0.0000,-0.471816,1.545392
0.0000,0.102040,1.545392
0.0000,0.370649,1.545392
0.0000,-0.154998,1.545392
0.0000,-0.223531,1.545392
0.0000,-0.325922,1.545392
0.0000,-0.221159,1.545392
0.0000,-0.033986,1.545392
0.0000,0.052680,1.545392
0.0000,-0.293075,1.545392
0.0000,-0.256267,1.545392
0.0000,0.093788,1.545392
0.0000,-0.162149,1.545392
0.0000,-0.141909,1.545392
0.0000,0.374216,1.545392
0.0000,0.322734,1.545392
0.0000,-0.032722,1.545392
0.0000,-0.033905,1.545392
0.0000,-0.212366,1.545392
0.0000,0.004245,1.545392
0.0000,-0.008046,1.545392
0.0000,-0.098437,1.545392
0.0000,0.274210,1.545392
0.0000,0.117052,1.545392
0.0000,0.051641,1.545392
0.0000,0.063149,1.545392
0.0000,0.318250,1.545392
0.0000,0.042842,1.545392
0.0000,0.154410,1.545392
0.0000,0.073689,1.545392
0.0000,0.082291,1.545392
0.0000,0.014920,1.545392
0.0000,0.158234,1.545392
0.0000,-0.000935,1.545392
0.0000,0.209578,1.545392
0.0000,-0.128451,1.545392
0.0000,0.021763,1.545392
0.0000,0.175487,1.545392
0.0000,-0.013231,1.545392
0.0000,0.218270,1.545392
0.0000,-0.293519,1.545392
0.0000,-0.138956,1.545392
0.0000,0.045011,1.545392
0.0000,-0.113298,1.545392
0.0000,0.158422,1.545392
0.0000,0.488395,1.545392
0.0000,-0.247319,1.545392
0.0000,0.207230,1.545392
0.0000,0.425013,1.545392
0.0000,-0.139669,1.545392
0.0000,0.285927,1.545392
0.0000,-0.140566,1.545392
0.0000,0.036695,1.545392
0.0000,-0.075195,1.545392
0.0000,0.233207,1.545392
0.0000,-0.373519,1.545392
0.0000,-0.243923,1.545392
0.0000,0.206349,1.545392
0.0000,0.011361,1.545392
0.0000,0.127900,1.545392
0.0000,-0.139919,1.545392
0.0000,-0.054652,1.545392
0.0000,-0.299219,1.545392
0.0000,0.037999,1.545392
0.0000,0.033636,1.545392
0.0000,0.017638,1.545392
0.0000,0.358844,1.545392
0.0000,0.479793,1.545392
0.0000,-0.189074,1.545392
0.0000,-0.147145,1.545392
0.0000,0.156386,1.545392
0.0000,-0.246820,1.545392
0.0000,0.645272,1.545392
0.0000,0.252671,1.545392
0.0000,0.017139,1.545392
0.0000,0.180414,1.545392
0.0000,-0.194491,1.545392
0.0000,0.308414,1.545392
0.0000,0.022863,1.545392
0.0000,0.051137,1.545392
0.0000,0.378628,1.545392
0.0000,-0.035753,1.545392
0.0000,-0.204160,1.545392
0.0000,-0.035870,1.545392
0.0000,0.321432,1.545392
0.0000,-0.483519,1.545392
0.0000,-0.039231,1.545392
0.0000,0.027782,1.545392
0.0000,-0.160042,1.545392
0.0000,0.007043,1.545392
0.0000,-0.257640,1.545392
0.0000,0.300366,1.545392
0.0000,-0.120929,1.545392
0.0000,0.010515,1.545392
0.0000,0.195360,1.545392
0.0000,-0.079734,1.545392
0.0000,0.469294,1.545392
0.0000,-0.167273,1.545392
0.0000,-0.063589,1.545392
0.0000,-0.246535,1.545392
0.0000,-0.260190,1.545392
0.0000,-0.067559,1.545392
0.0000,-0.052647,1.545392
0.0000,-0.067090,1.545392
0.0000,-0.294611,1.545392
0.0000,0.241546,1.545392
0.0000,0.189904,1.545392
0.0000,-0.252749,1.545392
0.0000,-0.203144,1.545392
0.0000,-0.060414,1.545392
0.0000,0.273564,1.545392
0.0000,-0.122195,1.545392
0.0000,0.080691,1.545392
0.0000,-0.359456,1.545392
0.0000,-0.297730,1.545392
0.0000,0.092029,1.545392
0.0000,0.014027,1.545392
0.0000,-0.064216,1.545392
0.0000,-0.353274,1.545392
0.0000,0.043045,1.545392
0.0000,-0.251036,1.545392
0.0000,0.289650,1.545392
0.0000,0.105277,1.545392
0.0000,-0.102320,1.545392
0.0000,-0.019634,1.545392
0.0000,-0.289013,1.545392
0.0000,-0.062360,1.545392
0.0000,-0.177887,1.545392
0.0000,-0.283128,1.545392
0.0000,0.121688,1.545392
0.0000,-0.160544,1.545392
0.0000,-0.111793,1.545392
0.0000,-0.334233,1.545392
0.0000,-0.205867,1.545392
0.0000,-0.072538,1.545392
0.0000,0.148227,1.545392
0.0000,-0.243487,1.545392
0.0000,0.042533,1.545392
0.0000,-0.047100,1.545392
0.0000,0.250491,1.545392
0.0000,-0.414202,1.545392
0.0000,-0.066131,1.545392
0.0000,0.000719,1.545392
0.0000,-0.157778,1.545392
0.0000,-0.148006,1.545392
0.0000,-0.392358,1.545392
0.0000,-0.003966,1.545392
0.0000,0.149508,1.545392
0.0000,0.253004,1.545392
0.0000,0.122927,1.545392
0.0000,0.096656,1.545392
0.0000,0.339059,1.545392
0.0000,0.464435,1.545392
0.0000,-0.003835,1.545392
0.0000,0.230796,1.545392
0.0000,0.181656,1.545392
0.0000,0.532207,1.545392
0.0000,-0.227079,1.545392
0.0000,-0.119987,1.545392
0.0000,0.144411,1.545392
0.0000,-0.229532,1.545392
0.0000,-0.021291,1.545392
0.0000,0.312834,1.545392
0.0000,-0.040559,1.545392
0.0000,-0.242242,1.545392
0.0000,0.112710,1.545392
0.0000,0.020063,1.545392
0.0000,-0.150553,1.545392
0.0000,0.191604,1.545392
0.0000,-0.187116,1.545392
0.0000,0.137200,1.545392
0.0000,-0.076889,1.545392
0.0000,-0.059375,1.545392
0.0000,0.043897,1.545392
0.0000,-0.235230,1.545392
0.0000,-0.224281,1.545392
0.0000,0.023153,1.545392
0.0000,0.105443,1.545392
0.0000,0.201719,1.545392
0.0000,0.369173,1.545392
0.0000,0.212861,1.545392
0.0000,-0.294154,1.545392
0.0000,0.367090,1.545392
0.0000,0.283614,1.545392
0.0000,0.055408,1.545392
0.0000,0.048718,1.545392
0.0000,-0.063600,1.545392
0.0000,0.185793,1.545392
0.0000,-0.087542,1.545392
0.0000,-0.213902,1.545392
0.0000,-0.084788,1.545392
0.0000,0.156717,1.545392
0.0000,-0.283054,1.545392
0.0000,-0.253646,1.545392
0.0000,0.147477,1.545392
0.0000,0.339336,1.545392
0.0000,-0.001895,1.545392
0.0000,0.424959,1.545392
0.0000,-0.091459,1.545392
0.0000,-0.202347,1.545392
0.0000,-0.194751,1.545392
0.0000,0.077920,1.545392
0.0000,0.063489,1.545392
0.0000,0.109083,1.545392
0.0000,0.154689,1.545392
0.0000,-0.050205,1.545392
0.0000,-0.125056,1.545392
0.0000,0.212201,1.545392
0.0000,-0.254447,1.545392
0.0000,0.181649,1.545392
0.0000,-0.330713,1.545392
0.0000,0.044573,1.545392
0.0000,-0.009438,1.545392
0.0000,-0.024224,1.545392
0.0000,0.076832,1.545392
0.0000,0.005856,1.545392
0.0000,0.014628,1.545392
0.0000,0.319604,1.545392
0.0000,-0.170874,1.545392
0.0000,-0.122153,1.545392
0.0000,-0.103650,1.545392
0.0000,-0.165452,1.545392
0.0000,-0.193062,1.545392
0.0000,-0.236172,1.545392
0.0000,-0.178537,1.545392
0.0000,-0.203409,1.545392
0.0000,-0.360104,1.545392
0.0000,-0.072450,1.545392
0.0000,-0.166035,1.545392
0.0000,0.108022,1.545392
0.0000,-0.321433,1.545392
0.0000,-0.029924,1.545392
0.0000,-0.035234,1.545392
0.0000,0.280498,1.545392
0.0000,0.002640,1.545392
0.0000,0.085066,1.545392
0.0000,-0.205519,1.545392
0.0000,-0.105272,1.545392
0.0000,-0.151367,1.545392
0.0000,-0.071986,1.545392
0.0000,-0.206153,1.545392
0.0000,0.029062,1.545392
0.0000,0.317072,1.545392
0.0000,-0.263043,1.545392
0.0000,-0.442299,1.545392
0.0000,0.078283,1.545392
0.0000,0.248841,1.545392
0.0000,0.275317,1.545392
0.0000,0.387041,1.545392
0.0000,0.003848,1.545392
0.0000,-0.036567,1.545392
0.0000,-0.057016,1.545392
0.0000,0.200534,1.545392
0.0000,0.047497,1.545392
0.0000,0.203189,1.545392
0.0000,-0.042137,1.545392
0.0000,0.191300,1.545392
0.0000,0.124322,1.545392
0.0000,-0.153818,1.545392
0.0000,0.158142,1.545392
0.0000,-0.171137,1.545392
0.0000,-0.166556,1.545392
0.0000,0.103995,1.545392
0.0000,-0.009270,1.545392
0.0000,-0.240444,1.545392
0.0000,-0.578714,1.545392
0.0000,0.037783,1.545392
0.0000,0.190676,1.545392
0.0000,0.031098,1.545392
0.0000,0.053499,1.545392
0.0000,-0.125128,1.545392
0.0000,-0.197671,1.545392
0.0000,-0.553448,1.545392
0.0000,0.197862,1.545392
0.0000,0.018821,1.545392
0.0000,-0.233041,1.545392
0.0000,0.160746,1.545392
0.0000,0.235714,1.545392
0.0000,0.105995,1.545392
0.0000,0.365052,1.545392
0.0000,-0.356650,1.545392
0.0000,-0.132510,1.545392
0.0000,-0.539225,1.545392
0.0000,-0.009687,1.545392
0.0000,-0.002044,1.545392
0.0000,-0.275851,1.545392
0.0000,-0.041764,1.545392
0.0000,-0.253491,1.545392
0.0000,0.150528,1.545392
0.0000,0.324712,1.545392
0.0000,-0.183047,1.545392
0.0000,-0.217869,1.545392
0.0000,0.058725,1.545392
0.0000,0.421077,1.545392
0.0000,0.061061,1.545392
0.0000,0.348788,1.545392
0.0000,-0.376437,1.545392
0.0000,0.023365,1.545392
0.0000,0.161466,1.545392
0.0000,0.186104,1.545392
0.0000,0.015914,1.545392
0.0000,-0.004599,1.545392
0.0000,-0.406296,1.545392
0.0000,0.092561,1.545392
0.0000,0.038708,1.545392
0.0000,0.300624,1.545392
0.0000,0.110325,1.545392
0.0000,0.020421,1.545392
0.0000,0.054947,1.545392
0.0000,0.385059,1.545392
0.0000,0.340817,1.545392
0.0000,0.168894,1.545392
0.0000,0.373986,1.545392
0.0000,-0.240333,1.545392
0.0000,0.064471,1.545392
0.0000,-0.034465,1.545392
0.0000,-0.221203,1.545392
0.0000,0.070810,1.545392
0.0000,0.089021,1.545392
0.0000,0.121960,1.545392
0.0000,0.088263,1.545392
0.0000,-0.006888,1.545392
0.0000,-0.119566,1.545392
0.0000,0.062790,1.545392
0.0000,-0.265279,1.545392
0.0000,0.023222,1.545392
0.0000,0.410342,1.545392
0.0000,0.068502,1.545392
0.0000,0.151793,1.545392
0.0000,0.130569,1.545392
0.0000,-0.086697,1.545392
0.0000,0.158508,1.545392
0.0000,0.179148,1.545392
0.0000,0.046540,1.545392
0.0000,-0.065854,1.545392
0.0000,-0.163205,1.545392
0.0000,-0.058478,1.545392
0.0000,-0.081167,1.545392
0.0000,-0.024945,1.545392
0.0000,-0.178867,1.545392
0.0000,0.270036,1.545392
0.0000,0.000407,1.545392
0.0000,0.010249,1.545392
0.0000,0.128308,1.545392
0.0000,0.228594,1.545392
0.0000,-0.300467,1.545392
0.0000,0.075531,1.545392
0.0000,0.058379,1.545392
0.0000,-0.033057,1.545392
0.0000,-0.031572,1.545392
0.0000,-0.135854,1.545392
0.0000,-0.004453,1.545392
0.0000,-0.095872,1.545392
0.0000,0.126659,1.545392
0.0000,0.225826,1.545392
0.0000,0.146682,1.545392
0.0000,-0.017932,1.545392
0.0000,0.034852,1.545392
0.0000,0.137260,1.545392
0.0000,-0.096420,1.545392
0.0000,0.026223,1.545392
0.0000,-0.632067,1.545392
0.0000,0.159133,1.545392
0.0000,-0.181551,1.545392
0.0000,0.170077,1.545392
0.0000,0.047664,1.545392
0.0000,0.056371,1.545392
0.0000,-0.062714,1.545392
0.0000,-0.274585,1.545392
0.0000,-0.031267,1.545392
0.0000,0.160764,1.545392
0.0000,0.188603,1.545392
0.0000,-0.127390,1.545392
0.0000,-0.272526,1.545392
0.0000,-0.019110,1.545392
0.0000,-0.047544,1.545392
0.0000,0.082946,1.545392
0.0000,-0.080779,1.545392
0.0000,-0.307095,1.545392
0.0000,0.106807,1.545392
0.0000,0.237777,1.545392
0.0000,-0.099853,1.545392
0.0000,-0.096455,1.545392
0.0000,0.293958,1.545392
0.0000,0.147120,1.545392
0.0000,-0.319861,1.545392
0.0000,0.232077,1.545392
0.0000,-0.024269,1.545392
0.0000,-0.230836,1.545392
0.0000,0.173876,1.545392
0.0000,-0.215597,1.545392
0.0000,0.195672,1.545392
0.0000,0.130387,1.545392
0.0000,-0.350262,1.545392
0.0000,0.001906,1.545392
0.0000,-0.128923,1.545392
0.0000,-0.247205,1.545392
0.0000,0.112389,1.545392
0.0000,-0.153266,1.545392
0.0000,-0.312523,1.545392
0.0000,-0.091110,1.545392
0.0000,-0.291367,1.545392
0.0000,-0.038723,1.545392
0.0000,-0.067529,1.545392
0.0000,-0.040608,1.545392
0.0000,0.101894,1.545392
0.0000,-0.057080,1.545392
0.0000,-0.207396,1.545392
0.0000,-0.294049,1.545392
0.0000,0.066284,1.545392
0.0000,0.220624,1.545392
0.0000,0.169605,1.545392
0.0000,0.246896,1.545392
0.0000,-0.188307,1.545392
0.0000,0.190519,1.545392
0.0000,-0.291118,1.545392
0.0000,-0.410491,1.545392
0.0000,0.616262,1.545392
0.0000,0.340785,1.545392
0.0000,0.180945,1.545392
0.0000,-0.140180,1.545392
0.0000,0.026337,1.545392
0.0000,-0.205403,1.545392
0.0000,-0.041076,1.545392
0.0000,-0.212843,1.545392
0.0000,0.047911,1.545392
0.0000,0.184100,1.545392
0.0000,0.183511,1.545392
0.0000,0.240616,1.545392
0.0000,-0.149535,1.545392
0.0000,-0.001668,1.545392
0.0000,0.263640,1.545392
0.0000,-0.278865,1.545392
0.0000,-0.242249,1.545392
0.0000,-0.135229,1.545392
0.0000,-0.039045,1.545392
0.0000,-0.171074,1.545392
0.0000,0.176452,1.545392
0.0000,0.093291,1.545392
0.0000,0.032155,1.545392
0.0000,0.388170,1.545392
0.0000,-0.384443,1.545392
0.0000,-0.432718,1.545392
0.0000,0.182913,1.545392
0.0000,-0.468596,1.545392
0.0000,-0.179264,1.545392
0.0000,0.070844,1.545392
0.0000,0.183686,1.545392
0.0000,-0.193235,1.545392
0.0000,0.220960,1.545392
0.0000,-0.236078,1.545392
0.0000,0.045039,1.545392
0.0000,-0.232046,1.545392
0.0000,-0.119808,1.545392
0.0000,0.149012,1.545392
0.0000,-0.083221,1.545392
0.0000,-0.369775,1.545392
0.0000,0.041344,1.545392
0.0000,-0.262621,1.545392
0.0000,-0.674405,1.545392
0.0000,0.055801,1.545392
0.0000,0.352741,1.545392
0.0000,-0.443783,1.545392
0.0000,-0.197294,1.545392
0.0000,-0.306501,1.545392
0.0000,0.280861,1.545392
0.0000,-0.125511,1.545392
0.0000,-0.173285,1.545392
0.0000,0.025853,1.545392
0.0000,-0.155956,1.545392
0.0000,-0.127631,1.545392
0.0000,-0.052761,1.545392
0.0000,0.232729,1.545392
0.0000,-0.090289,1.545392
0.0000,-0.092442,1.545392
0.0000,-0.129277,1.545392
0.0000,-0.065050,1.545392
0.0000,0.084114,1.545392
0.0000,-0.003696,1.545392
0.0000,-0.111664,1.545392
0.0000,0.022181,1.545392
0.0000,0.176986,1.545392
0.0000,0.194754,1.545392
0.0000,0.247573,1.545392
0.0000,0.096507,1.545392
0.0000,0.031081,1.545392
0.0000,0.153416,1.545392
0.0000,-0.098147,1.545392
0.0000,-0.079566,1.545392
0.0000,-0.261606,1.545392
0.0000,-0.224073,1.545392
0.0000,-0.184160,1.545392
0.0000,0.031454,1.545392
0.0000,0.355350,1.545392
0.0000,0.164222,1.545392
0.0000,-0.002900,1.545392
0.0000,0.011903,1.545392
0.0000,-0.185690,1.545392
0.0000,-0.179682,1.545392
0.0000,0.078799,1.545392
0.0000,-0.041656,1.545392
0.0000,0.043844,1.545392
0.0000,0.058238,1.545392
0.0000,-0.433745,1.545392
0.0000,-0.169433,1.545392
0.0000,-0.102430,1.545392
0.0000,0.066535,1.545392
0.0000,-0.117997,1.545392
0.0000,-0.132868,1.545392
0.0000,0.142068,1.545392
0.0000,-0.044129,1.545392
0.0000,0.181455,1.545392
0.0000,0.302309,1.545392
0.0000,-0.063335,1.545392
0.0000,0.311669,1.545392
0.0000,-0.199292,1.545392
0.0000,0.033495,1.545392
0.0000,-0.348306,1.545392
0.0000,-0.060952,1.545392
0.0000,-0.349831,1.545392
0.0000,-0.145318,1.545392
0.0000,0.013527,1.545392
0.0000,-0.070873,1.545392
0.0000,0.003538,1.545392
0.0000,-0.056828,1.545392
0.0000,0.224808,1.545392
0.0000,0.024294,1.545392
0.0000,-0.114079,1.545392
0.0000,-0.552370,1.545392
0.0000,-0.007993,1.545392
0.0000,0.107463,1.545392
0.0000,-0.154691,1.545392
0.0000,0.505756,1.545392
0.0000,0.256819,1.545392
0.0000,0.127717,1.545392
0.0000,-0.059741,1.545392
0.0000,-0.254477,1.545392
0.0000,0.094510,1.545392
0.0000,-0.098073,1.545392
0.0000,-0.471373,1.545392
0.0000,0.190221,1.545392
0.0000,-0.159337,1.545392
0.0000,0.360635,1.545392
0.0000,0.194205,1.545392
0.0000,0.057732,1.545392
0.0000,0.138796,1.545392
0.0000,-0.036391,1.545392
0.0000,0.204019,1.545392
0.0000,0.135206,1.545392
0.0000,-0.228150,1.545392
0.0000,-0.131757,1.545392
0.0000,0.028814,1.545392
0.0000,-0.008803,1.545392
0.0000,-0.132597,1.545392
0.0000,-0.130275,1.545392
0.0000,-0.032750,1.545392
0.0000,-0.044628,1.545392
0.0000,0.075643,1.545392
0.0000,-0.179022,1.545392
0.0000,0.059155,1.545392
0.0000,0.229999,1.545392
0.0000,-0.003382,1.545392
0.0000,-0.041874,1.545392
0.0000,0.371569,1.545392
0.0000,-0.034717,1.545392
0.0000,-0.379460,1.545392
0.0000,-0.391748,1.545392
0.0000,0.007471,1.545392
0.0000,-0.278794,1.545392
0.0000,0.067709,1.545392
0.0000,-0.127070,1.545392
0.0000,0.150167,1.545392
0.0000,0.317979,1.545392
0.0000,-0.282482,1.545392
0.0000,0.103800,1.545392
0.0000,-0.218238,1.545392
0.0000,0.122098,1.545392
0.0000,0.177169,1.545392
0.0000,0.117979,1.545392
0.0000,-0.127882,1.545392
0.0000,-0.057537,1.545392
0.0000,0.279086,1.545392
0.0000,-0.059698,1.545392
0.0000,0.018704,1.545392
0.0000,0.200651,1.545392
0.0000,-0.138787,1.545392
0.0000,-0.086640,1.545392
0.0000,0.053241,1.545392
0.0000,0.118462,1.545392
0.0000,0.184133,1.545392
0.0000,0.112452,1.545392
0.0000,0.179555,1.545392
0.0000,0.189036,1.545392
0.0000,0.030488,1.545392
0.0000,0.215686,1.545392
0.0000,0.069057,1.545392
0.0000,-0.049496,1.545392
0.0000,0.219150,1.545392
0.0000,0.205282,1.545392
0.0000,0.157046,1.545392
0.0000,-0.285424,1.545392
0.0000,0.174002,1.545392
0.0000,-0.082570,1.545392
0.0000,-0.257262,1.545392
0.0000,-0.138157,1.545392
0.0000,-0.059033,1.545392
0.0000,0.020560,1.545392
0.0000,0.149562,1.545392
0.0000,-0.135790,1.545392
0.0000,0.056041,1.545392
0.0000,0.250756,1.545392
0.0000,0.091926,1.545392
0.0000,-0.164780,1.545392
0.0000,0.133842,1.545392
0.0000,0.182234,1.545392
0.0000,0.033947,1.545392
0.0000,-0.284355,1.545392
0.0000,-0.147985,1.545392
0.0000,0.233426,1.545392
0.0000,-0.046541,1.545392
0.0000,0.067992,1.545392
0.0000,-0.099240,1.545392
0.0000,0.110078,1.545392
0.0000,0.095295,1.545392
0.0000,0.068092,1.545392
0.0000,0.088501,1.545392
0.0000,0.160130,1.545392
0.0000,0.091828,1.545392
0.0000,-0.008125,1.545392
0.0000,0.036213,1.545392
0.0000,0.088238,1.545392
0.0000,-0.236593,1.545392
0.0000,-0.512391,1.545392
0.0000,0.108023,1.545392
0.0000,0.207311,1.545392
0.0000,-0.206893,1.545392
0.0000,0.139848,1.545392
0.0000,-0.169352,1.545392
0.0000,0.122494,1.545392
0.0000,-0.283362,1.545392
0.0000,0.211398,1.545392
0.0000,-0.118508,1.545392
0.0000,-0.038161,1.545392
0.0000,-0.147366,1.545392
0.0000,0.073429,1.545392
0.0000,-0.301594,1.545392
0.0000,0.061520,1.545392
0.0000,-0.208481,1.545392
0.0000,-0.012424,1.545392
